source_id,trait,mu,n,sd,source,se
Chenopodium album,adaxial_stomatal_length_um,23.098420356666665,3,NA,xiong_one_2020,1.0353401221828835
Chenopodium album,adaxial_stomatal_width_um,16.37963028,3,NA,xiong_one_2020,2.042114621577844
Coreopsis basalis,abaxial_stomatal_length_um,17.27789755,3,NA,xiong_one_2020,0.8705939832825802
Coreopsis basalis,abaxial_stomatal_width_um,12.6308212,3,NA,xiong_one_2020,1.5988278188847695
Coreopsis basalis,adaxial_stomatal_length_um,16.094268823333334,3,NA,xiong_one_2020,1.9240316144192011
Coreopsis basalis,adaxial_stomatal_width_um,13.640589056666666,3,NA,xiong_one_2020,0.6746024878178308
Erigeron canadensis,abaxial_stomatal_length_um,26.87258639,3,NA,xiong_one_2020,2.359781757035829
Erigeron canadensis,abaxial_stomatal_width_um,19.391517646666667,3,NA,xiong_one_2020,0.6339231716149578
Erigeron canadensis,adaxial_stomatal_length_um,28.42679361,3,NA,xiong_one_2020,0.8305268599512209
Erigeron canadensis,adaxial_stomatal_width_um,18.69597982666667,3,NA,xiong_one_2020,0.7168116286845407
Glycine max,abaxial_stomatal_length_um,17.76631967,3,NA,xiong_one_2020,0.7943321714544341
Glycine max,abaxial_stomatal_width_um,14.524028376666667,3,NA,xiong_one_2020,0.5250856811878912
Glycine max,adaxial_stomatal_length_um,20.02347515,3,NA,xiong_one_2020,1.389499658993138
Glycine max,adaxial_stomatal_width_um,12.89143479,3,NA,xiong_one_2020,0.6387153094948457
Gossypium hirsutum,abaxial_stomatal_length_um,22.687855825,12,NA,xiong_one_2020,0.8294223036809766
Gossypium hirsutum,abaxial_stomatal_width_um,18.393882458333337,12,NA,xiong_one_2020,0.4102588412843921
Gossypium hirsutum,adaxial_stomatal_length_um,21.992718598333333,12,NA,xiong_one_2020,0.8846133249407601
Gossypium hirsutum,adaxial_stomatal_width_um,19.0406110475,12,NA,xiong_one_2020,0.403522692565296
Helianthus annuus,abaxial_stomatal_length_um,24.07256392,12,NA,xiong_one_2020,0.9445150550766636
Helianthus annuus,abaxial_stomatal_width_um,15.545168301666669,12,NA,xiong_one_2020,0.7565063505771158
Helianthus annuus,adaxial_stomatal_length_um,23.962360195,12,NA,xiong_one_2020,0.6705737120435907
Helianthus annuus,adaxial_stomatal_width_um,15.960085310833334,12,NA,xiong_one_2020,0.9022280120570396
Hordeum vulgare,abaxial_stomatal_length_um,24.71213618,3,NA,xiong_one_2020,0.413393732439609
Hordeum vulgare,abaxial_stomatal_width_um,14.63910806,3,NA,xiong_one_2020,1.042172021221575
Hordeum vulgare,adaxial_stomatal_length_um,23.557607693333335,3,NA,xiong_one_2020,1.4879812482663344
Hordeum vulgare,adaxial_stomatal_width_um,15.734804606666666,3,NA,xiong_one_2020,0.9056840894847502
Lycopersicon esculentum,abaxial_stomatal_length_um,21.174835193333333,3,NA,xiong_one_2020,1.2638061010635695
Lycopersicon esculentum,abaxial_stomatal_width_um,14.33915696,3,NA,xiong_one_2020,0.9277954345446092
Lycopersicon esculentum,adaxial_stomatal_length_um,20.37212480666667,3,NA,xiong_one_2020,1.0569079988518244
Lycopersicon esculentum,adaxial_stomatal_width_um,15.016532196666668,3,NA,xiong_one_2020,0.5591755757964484
Nicotiana tabacum,abaxial_stomatal_length_um,18.811905416666665,3,NA,xiong_one_2020,0.6917142145122274
Nicotiana tabacum,abaxial_stomatal_width_um,12.637361683333332,3,NA,xiong_one_2020,0.9665885890540802
Nicotiana tabacum,adaxial_stomatal_length_um,18.74274325,3,NA,xiong_one_2020,1.6235928579746206
Nicotiana tabacum,adaxial_stomatal_width_um,12.673746106666666,3,NA,xiong_one_2020,0.7816982978928532
Oryza rufipogon,abaxial_stomatal_length_um,22.18656095111111,9,NA,xiong_one_2020,0.6524112377677834
Oryza rufipogon,abaxial_stomatal_width_um,4.922269678111111,9,NA,xiong_one_2020,0.17369603677111764
Oryza rufipogon,adaxial_stomatal_length_um,23.015171613333333,9,NA,xiong_one_2020,0.5626554685519777
Oryza rufipogon,adaxial_stomatal_width_um,4.7825224814444445,9,NA,xiong_one_2020,0.2444433370838972
Oryza sativa,abaxial_stomatal_length_um,23.936398855,2,NA,xiong_one_2020,2.1531047150000013
Oryza sativa,abaxial_stomatal_width_um,4.4438167035,2,NA,xiong_one_2020,0.5697688964999998
Oryza sativa,adaxial_stomatal_length_um,21.652596505000002,2,NA,xiong_one_2020,0.8991319650000005
Oryza sativa,adaxial_stomatal_width_um,4.975570652,2,NA,xiong_one_2020,0.5450073719999997
Phoenix cannriensis,abaxial_stomatal_length_um,21.878339316666665,3,NA,xiong_one_2020,0.9135354410366516
Phoenix cannriensis,abaxial_stomatal_width_um,15.549961566666669,3,NA,xiong_one_2020,0.5306161077545619
Phoenix cannriensis,adaxial_stomatal_length_um,21.110260683333333,3,NA,xiong_one_2020,2.34403311032557
Phoenix cannriensis,adaxial_stomatal_width_um,16.975999026666667,3,NA,xiong_one_2020,1.4869391020791018
Populus nigra,abaxial_stomatal_length_um,26.592152588333335,12,NA,xiong_one_2020,0.6061979507452315
Populus nigra,abaxial_stomatal_width_um,17.40791906,12,NA,xiong_one_2020,0.7003524342463883
Populus nigra,adaxial_stomatal_length_um,25.441949761666667,12,NA,xiong_one_2020,0.7892394784452161
Populus nigra,adaxial_stomatal_width_um,18.448208755,12,NA,xiong_one_2020,0.3997021984146181
Solanum tuberosum,abaxial_stomatal_length_um,18.00757404333333,3,NA,xiong_one_2020,1.0836526141336469
Solanum tuberosum,abaxial_stomatal_width_um,13.501530333333331,3,NA,xiong_one_2020,1.3441804783384637
Solanum tuberosum,adaxial_stomatal_length_um,18.776771256666667,3,NA,xiong_one_2020,1.5104415833220688
Solanum tuberosum,adaxial_stomatal_width_um,13.022609716666668,3,NA,xiong_one_2020,0.6154802464690243
Sorghum bicolor,abaxial_stomatal_length_um,25.870726136666665,3,NA,xiong_one_2020,1.6587740863382028
Sorghum bicolor,abaxial_stomatal_width_um,15.43555303,3,NA,xiong_one_2020,0.95831052232248
Sorghum bicolor,adaxial_stomatal_length_um,25.67174967,3,NA,xiong_one_2020,0.7955898810918797
Sorghum bicolor,adaxial_stomatal_width_um,15.87114381,3,NA,xiong_one_2020,0.30805776122218875
Spinacia oleracea,abaxial_stomatal_length_um,20.19722829,3,NA,xiong_one_2020,0.98016872747818
Spinacia oleracea,abaxial_stomatal_width_um,15.368375833333332,3,NA,xiong_one_2020,0.3612589207760035
Spinacia oleracea,adaxial_stomatal_length_um,20.341383496666666,3,NA,xiong_one_2020,0.4743900681478164
Spinacia oleracea,adaxial_stomatal_width_um,15.468134033333332,3,NA,xiong_one_2020,1.2650503299274587
Taraxacum mongolicum,abaxial_stomatal_length_um,21.949805646666665,3,NA,xiong_one_2020,1.704615981314531
Taraxacum mongolicum,abaxial_stomatal_width_um,17.647617523333334,3,NA,xiong_one_2020,0.1708222839336119
Taraxacum mongolicum,adaxial_stomatal_length_um,21.304833453333337,3,NA,xiong_one_2020,1.1171358714381745
Taraxacum mongolicum,adaxial_stomatal_width_um,18.247410043333332,3,NA,xiong_one_2020,0.7604986132792655
Triticum aestivum,abaxial_stomatal_length_um,19.687387016666666,3,NA,xiong_one_2020,1.3083840399317976
Triticum aestivum,abaxial_stomatal_width_um,14.56508417,3,NA,xiong_one_2020,0.6691067359196124
Triticum aestivum,adaxial_stomatal_length_um,18.376146316666667,3,NA,xiong_one_2020,0.9612619448549136
Triticum aestivum,adaxial_stomatal_width_um,15.639553663333334,3,NA,xiong_one_2020,1.6373366705420882
Vitis vinifera,abaxial_stomatal_length_um,30.319126753333332,3,NA,xiong_one_2020,2.094674608738432
Vitis vinifera,abaxial_stomatal_width_um,18.3681819,3,NA,xiong_one_2020,2.4553735749012766
Vitis vinifera,adaxial_stomatal_length_um,28.487813246666665,3,NA,xiong_one_2020,0.9594354911514918
Vitis vinifera,adaxial_stomatal_width_um,20.1534997,3,NA,xiong_one_2020,3.7203621695050426
Zea mays,abaxial_stomatal_length_um,21.631152003333337,3,NA,xiong_one_2020,0.4201625335730395
Zea mays,abaxial_stomatal_width_um,16.20630321333333,3,NA,xiong_one_2020,0.8704837625135039
Zea mays,adaxial_stomatal_length_um,23.837654676666663,3,NA,xiong_one_2020,1.1373565357438558
Zea mays,adaxial_stomatal_width_um,15.38410464,3,NA,xiong_one_2020,0.46888750270405727
Acacia farnesiana,abaxial_stomatal_density_mm2,561.2335595666666,3,NA,xiong_one_2020,8.735025912394304
Acacia farnesiana,adaxial_stomatal_density_mm2,205.74682353333333,3,NA,xiong_one_2020,11.13664288774829
Arundo donax,abaxial_stomatal_density_mm2,323.9448287,3,NA,xiong_one_2020,12.101887075059691
Arundo donax,adaxial_stomatal_density_mm2,308.4741676333333,3,NA,xiong_one_2020,10.800245181698871
Astragalus sinicus,abaxial_stomatal_density_mm2,232.3478673,3,NA,xiong_one_2020,16.864426244874714
Astragalus sinicus,adaxial_stomatal_density_mm2,219.4152593,3,NA,xiong_one_2020,11.44911848899766
Avena sativa,abaxial_stomatal_density_mm2,251.2863417,3,NA,xiong_one_2020,17.451810210916083
Avena sativa,adaxial_stomatal_density_mm2,127.03392556666668,3,NA,xiong_one_2020,8.03729881775871
Beta vulgaris,abaxial_stomatal_density_mm2,157.590343,3,NA,xiong_one_2020,9.074068849406643
Beta vulgaris,adaxial_stomatal_density_mm2,130.99050896666665,3,NA,xiong_one_2020,7.5902463798909405
Centella asiatica,abaxial_stomatal_density_mm2,116.38027447777776,9,NA,xiong_one_2020,5.774147082092526
Centella asiatica,adaxial_stomatal_density_mm2,46.96877572333334,9,NA,xiong_one_2020,4.418787804646379
Chenopodium album,abaxial_stomatal_density_mm2,185.26764403333337,3,NA,xiong_one_2020,5.613817829976343
Chenopodium album,adaxial_stomatal_density_mm2,119.02014247,3,NA,xiong_one_2020,12.354240536972824
Coreopsis basalis,abaxial_stomatal_density_mm2,230.6618264,3,NA,xiong_one_2020,22.71857246560436
Coreopsis basalis,adaxial_stomatal_density_mm2,199.8436793,3,NA,xiong_one_2020,6.211730583791601
Erigeron canadensis,abaxial_stomatal_density_mm2,198.8871559,3,NA,xiong_one_2020,12.455564594511744
Erigeron canadensis,adaxial_stomatal_density_mm2,114.4212621,3,NA,xiong_one_2020,4.427702103529973
Glycine max,abaxial_stomatal_density_mm2,164.72915826666667,3,NA,xiong_one_2020,13.179708119109293
Glycine max,adaxial_stomatal_density_mm2,136.48840736666665,3,NA,xiong_one_2020,9.048294071474386
Gossypium hirsutum,abaxial_stomatal_density_mm2,177.74858990833334,12,NA,xiong_one_2020,17.01589262866772
Gossypium hirsutum,adaxial_stomatal_density_mm2,75.9624627125,12,NA,xiong_one_2020,7.709442067020227
Helianthus annuus,abaxial_stomatal_density_mm2,323.75737205,12,NA,xiong_one_2020,11.912857845045348
Helianthus annuus,adaxial_stomatal_density_mm2,247.82239558333333,12,NA,xiong_one_2020,11.57825055625321
Hordeum vulgare,abaxial_stomatal_density_mm2,145.1057959,3,NA,xiong_one_2020,4.2816134859240895
Hordeum vulgare,adaxial_stomatal_density_mm2,140.1191586333333,3,NA,xiong_one_2020,9.215207573512386
Lycopersicon esculentum,abaxial_stomatal_density_mm2,244.91246403333335,3,NA,xiong_one_2020,6.247176903473152
Lycopersicon esculentum,adaxial_stomatal_density_mm2,121.4540991,3,NA,xiong_one_2020,7.519954469334603
Nicotiana tabacum,abaxial_stomatal_density_mm2,108.53946719333334,3,NA,xiong_one_2020,7.424836894618945
Nicotiana tabacum,adaxial_stomatal_density_mm2,105.90268971,3,NA,xiong_one_2020,5.066682734961874
Oryza rufipogon,abaxial_stomatal_density_mm2,185.20017532222224,9,NA,xiong_one_2020,10.876711755872622
Oryza rufipogon,adaxial_stomatal_density_mm2,164.80937063333334,9,NA,xiong_one_2020,14.87294020032386
Oryza sativa,abaxial_stomatal_density_mm2,186.7787317,3,NA,xiong_one_2020,11.743527740006924
Oryza sativa,adaxial_stomatal_density_mm2,175.70746206666666,3,NA,xiong_one_2020,18.759828293853108
Phoenix cannriensis,abaxial_stomatal_density_mm2,251.37245116666668,3,NA,xiong_one_2020,9.996920472344076
Phoenix cannriensis,adaxial_stomatal_density_mm2,139.59961793333332,3,NA,xiong_one_2020,8.694097266649846
Populus nigra,abaxial_stomatal_density_mm2,152.90559368333334,12,NA,xiong_one_2020,9.889787992508824
Populus nigra,adaxial_stomatal_density_mm2,81.4259158475,12,NA,xiong_one_2020,8.202715861979245
Solanum tuberosum,abaxial_stomatal_density_mm2,209.0404602333333,3,NA,xiong_one_2020,27.24318216585183
Solanum tuberosum,adaxial_stomatal_density_mm2,113.81744663333332,3,NA,xiong_one_2020,4.853877953968135
Sorghum bicolor,abaxial_stomatal_density_mm2,134.0107677,3,NA,xiong_one_2020,10.930546282600298
Sorghum bicolor,adaxial_stomatal_density_mm2,124.87787716666666,3,NA,xiong_one_2020,10.161313578119216
Spinacia oleracea,abaxial_stomatal_density_mm2,180.9073917,3,NA,xiong_one_2020,12.283568143623048
Spinacia oleracea,adaxial_stomatal_density_mm2,173.7294112,3,NA,xiong_one_2020,9.940540964319274
Taraxacum mongolicum,abaxial_stomatal_density_mm2,205.423834,3,NA,xiong_one_2020,12.68589722454959
Taraxacum mongolicum,adaxial_stomatal_density_mm2,161.15573883333334,3,NA,xiong_one_2020,4.290047869195488
Triticum aestivum,abaxial_stomatal_density_mm2,70.31004533333333,3,NA,xiong_one_2020,2.6978377258696753
Triticum aestivum,adaxial_stomatal_density_mm2,48.331312233333335,3,NA,xiong_one_2020,3.1803674053710314
Vitis vinifera,abaxial_stomatal_density_mm2,211.4468368,3,NA,xiong_one_2020,14.295890493977948
Vitis vinifera,adaxial_stomatal_density_mm2,23.444034733333332,3,NA,xiong_one_2020,7.052645907971475
Zea mays,abaxial_stomatal_density_mm2,153.0994248,3,NA,xiong_one_2020,16.32960845532042
Zea mays,adaxial_stomatal_density_mm2,140.65236016666665,3,NA,xiong_one_2020,17.68059815709864
Achnatherum inebrians,adaxial_stomatal_density_mm2,125,NA,NA,yang_large-scale_2014,NA
Achnatherum inebrians,abaxial_stomatal_density_mm2,70,NA,NA,yang_large-scale_2014,NA
Achnatherum inebrians,adaxial_stomatal_length_um,30.6,NA,NA,yang_large-scale_2014,NA
Achnatherum inebrians,abaxial_stomatal_length_um,34,NA,NA,yang_large-scale_2014,NA
Achnatherum sibiricum,adaxial_stomatal_density_mm2,270,NA,NA,yang_large-scale_2014,NA
Achnatherum sibiricum,abaxial_stomatal_density_mm2,167,NA,NA,yang_large-scale_2014,NA
Achnatherum sibiricum,adaxial_stomatal_length_um,16.7,NA,NA,yang_large-scale_2014,NA
Achnatherum sibiricum,abaxial_stomatal_length_um,15.2,NA,NA,yang_large-scale_2014,NA
Achnatherum splendens (T),adaxial_stomatal_density_mm2,369,NA,NA,yang_large-scale_2014,NA
Achnatherum splendens (T),abaxial_stomatal_density_mm2,60,NA,NA,yang_large-scale_2014,NA
Achnatherum splendens (T),adaxial_stomatal_length_um,29.7,NA,NA,yang_large-scale_2014,NA
Achnatherum splendens (T),abaxial_stomatal_length_um,31.5,NA,NA,yang_large-scale_2014,NA
Achnatherum splendens (M),adaxial_stomatal_density_mm2,448,NA,NA,yang_large-scale_2014,NA
Achnatherum splendens (M),abaxial_stomatal_density_mm2,76,NA,NA,yang_large-scale_2014,NA
Achnatherum splendens (M),adaxial_stomatal_length_um,24.2,NA,NA,yang_large-scale_2014,NA
Achnatherum splendens (M),abaxial_stomatal_length_um,20.8,NA,NA,yang_large-scale_2014,NA
Allium polyrhizum,adaxial_stomatal_density_mm2,NA,NA,NA,yang_large-scale_2014,NA
Allium polyrhizum,abaxial_stomatal_density_mm2,NA,NA,NA,yang_large-scale_2014,NA
Allium polyrhizum,adaxial_stomatal_length_um,NA,NA,NA,yang_large-scale_2014,NA
Allium polyrhizum,abaxial_stomatal_length_um,NA,NA,NA,yang_large-scale_2014,NA
Astragalus tanguticus,adaxial_stomatal_density_mm2,219,NA,NA,yang_large-scale_2014,NA
Astragalus tanguticus,abaxial_stomatal_density_mm2,202,NA,NA,yang_large-scale_2014,NA
Astragalus tanguticus,adaxial_stomatal_length_um,21.1,NA,NA,yang_large-scale_2014,NA
Astragalus tanguticus,abaxial_stomatal_length_um,21.6,NA,NA,yang_large-scale_2014,NA
Betula fruticosa,adaxial_stomatal_density_mm2,NA,NA,NA,yang_large-scale_2014,NA
Betula fruticosa,abaxial_stomatal_density_mm2,407,NA,NA,yang_large-scale_2014,NA
Betula fruticosa,adaxial_stomatal_length_um,NA,NA,NA,yang_large-scale_2014,NA
Betula fruticosa,abaxial_stomatal_length_um,22.9,NA,NA,yang_large-scale_2014,NA
Blysmus sinocompressus,adaxial_stomatal_density_mm2,NA,NA,NA,yang_large-scale_2014,NA
Blysmus sinocompressus,abaxial_stomatal_density_mm2,166,NA,NA,yang_large-scale_2014,NA
Blysmus sinocompressus,adaxial_stomatal_length_um,NA,NA,NA,yang_large-scale_2014,NA
Blysmus sinocompressus,abaxial_stomatal_length_um,36.2,NA,NA,yang_large-scale_2014,NA
Calamagrostis epigeios,adaxial_stomatal_density_mm2,238,NA,NA,yang_large-scale_2014,NA
Calamagrostis epigeios,abaxial_stomatal_density_mm2,76,NA,NA,yang_large-scale_2014,NA
Calamagrostis epigeios,adaxial_stomatal_length_um,21.7,NA,NA,yang_large-scale_2014,NA
Calamagrostis epigeios,abaxial_stomatal_length_um,26.5,NA,NA,yang_large-scale_2014,NA
Caragana davazamcii,adaxial_stomatal_density_mm2,428,NA,NA,yang_large-scale_2014,NA
Caragana davazamcii,abaxial_stomatal_density_mm2,286,NA,NA,yang_large-scale_2014,NA
Caragana davazamcii,adaxial_stomatal_length_um,10.4,NA,NA,yang_large-scale_2014,NA
Caragana davazamcii,abaxial_stomatal_length_um,12.8,NA,NA,yang_large-scale_2014,NA
Caragana microphylla,adaxial_stomatal_density_mm2,436,NA,NA,yang_large-scale_2014,NA
Caragana microphylla,abaxial_stomatal_density_mm2,438,NA,NA,yang_large-scale_2014,NA
Caragana microphylla,adaxial_stomatal_length_um,12.3,NA,NA,yang_large-scale_2014,NA
Caragana microphylla,abaxial_stomatal_length_um,10.9,NA,NA,yang_large-scale_2014,NA
Caragana pygmaea,adaxial_stomatal_density_mm2,435,NA,NA,yang_large-scale_2014,NA
Caragana pygmaea,abaxial_stomatal_density_mm2,273,NA,NA,yang_large-scale_2014,NA
Caragana pygmaea,adaxial_stomatal_length_um,9.5,NA,NA,yang_large-scale_2014,NA
Caragana pygmaea,abaxial_stomatal_length_um,10.9,NA,NA,yang_large-scale_2014,NA
Carex duriuscula,adaxial_stomatal_density_mm2,NA,NA,NA,yang_large-scale_2014,NA
Carex duriuscula,abaxial_stomatal_density_mm2,221,NA,NA,yang_large-scale_2014,NA
Carex duriuscula,adaxial_stomatal_length_um,NA,NA,NA,yang_large-scale_2014,NA
Carex duriuscula,abaxial_stomatal_length_um,221,NA,NA,yang_large-scale_2014,NA
Carex ivanoviae,adaxial_stomatal_density_mm2,NA,NA,NA,yang_large-scale_2014,NA
Carex ivanoviae,abaxial_stomatal_density_mm2,287,NA,NA,yang_large-scale_2014,NA
Carex ivanoviae,adaxial_stomatal_length_um,NA,NA,NA,yang_large-scale_2014,NA
Carex ivanoviae,abaxial_stomatal_length_um,287,NA,NA,yang_large-scale_2014,NA
Carex moorcroftii,adaxial_stomatal_density_mm2,NA,NA,NA,yang_large-scale_2014,NA
Carex moorcroftii,abaxial_stomatal_density_mm2,195,NA,NA,yang_large-scale_2014,NA
Carex moorcroftii,adaxial_stomatal_length_um,NA,NA,NA,yang_large-scale_2014,NA
Carex moorcroftii,abaxial_stomatal_length_um,195,NA,NA,yang_large-scale_2014,NA
Carex pediformis,adaxial_stomatal_density_mm2,433,NA,NA,yang_large-scale_2014,NA
Carex pediformis,abaxial_stomatal_density_mm2,711,NA,NA,yang_large-scale_2014,NA
Carex pediformis,adaxial_stomatal_length_um,12.9,NA,NA,yang_large-scale_2014,NA
Carex pediformis,abaxial_stomatal_length_um,10.9,NA,NA,yang_large-scale_2014,NA
Christolea crassifolia,adaxial_stomatal_density_mm2,105,NA,NA,yang_large-scale_2014,NA
Christolea crassifolia,abaxial_stomatal_density_mm2,88,NA,NA,yang_large-scale_2014,NA
Christolea crassifolia,adaxial_stomatal_length_um,27.6,NA,NA,yang_large-scale_2014,NA
Christolea crassifolia,abaxial_stomatal_length_um,28.9,NA,NA,yang_large-scale_2014,NA
Cleistogenes squarrosa,adaxial_stomatal_density_mm2,172,NA,NA,yang_large-scale_2014,NA
Cleistogenes squarrosa,abaxial_stomatal_density_mm2,132,NA,NA,yang_large-scale_2014,NA
Cleistogenes squarrosa,adaxial_stomatal_length_um,29.7,NA,NA,yang_large-scale_2014,NA
Cleistogenes squarrosa,abaxial_stomatal_length_um,26.8,NA,NA,yang_large-scale_2014,NA
Cynanchum mongolicum,adaxial_stomatal_density_mm2,151,NA,NA,yang_large-scale_2014,NA
Cynanchum mongolicum,abaxial_stomatal_density_mm2,153,NA,NA,yang_large-scale_2014,NA
Cynanchum mongolicum,adaxial_stomatal_length_um,16.8,NA,NA,yang_large-scale_2014,NA
Cynanchum mongolicum,abaxial_stomatal_length_um,18.7,NA,NA,yang_large-scale_2014,NA
Diarthron linifolium,adaxial_stomatal_density_mm2,102,NA,NA,yang_large-scale_2014,NA
Diarthron linifolium,abaxial_stomatal_density_mm2,197,NA,NA,yang_large-scale_2014,NA
Diarthron linifolium,adaxial_stomatal_length_um,19.7,NA,NA,yang_large-scale_2014,NA
Diarthron linifolium,abaxial_stomatal_length_um,18.7,NA,NA,yang_large-scale_2014,NA
Elymys nutans,adaxial_stomatal_density_mm2,56,NA,NA,yang_large-scale_2014,NA
Elymys nutans,abaxial_stomatal_density_mm2,68,NA,NA,yang_large-scale_2014,NA
Elymys nutans,adaxial_stomatal_length_um,37.2,NA,NA,yang_large-scale_2014,NA
Elymys nutans,abaxial_stomatal_length_um,29.6,NA,NA,yang_large-scale_2014,NA
