resolved_name,family,source,source_id,abaxial_stomatal_density_mm2,adaxial_stomatal_density_mm2,abaxial_stomatal_length_um,adaxial_stomatal_length_um,phy_name,grass,c,h,j,m,b,abaxial_stomatal_area_um2,adaxial_stomatal_area_um2,abaxial_gmax,adaxial_gmax,abaxial_fs,adaxial_fs,genus,subspecies,chromostome_number_2n,ploidy_level_x,c_value_reference,c_value_note,dna_amount_2c_pg
Alchemilla_pseudocartalinica,Rosaceae,zarinkamar_stomatal_2007,Alchemilla pseudo-cartalinica,228.05,40.87,25.73,26.06,Alchemilla_pseudocartalinica,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,331.01645,339.56179999999995,1.9927067972227759,0.36170339781055155,0.07548830142250001,0.013877890765999996,Alchemilla,NA,NA,NA,NA,NA,NA
Alliaria_petiolata,Brassicaceae,zarinkamar_stomatal_2007,Alliaria petiolata,163.16,9.81,20.54,10.11,Alliaria_petiolata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,210.9458,51.106049999999996,1.1381190044996456,0.033681676661725356,0.03441791672799999,5.013503504999999e-4,Alliaria,NA,NA,NA,barow_endopolyploidy_2003,NA,2.7
Allium_atroviolaceum,Amaryllidaceae,zarinkamar_density_2006,Allium atroviolaceum,143.43,126.53,32.33,32,Allium_atroviolaceum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,522.6144499999999,512,1.5747776499938564,1.3750453627453718,0.07495859056349999,0.06478336,Allium,NA,NA,NA,NA,NA,NA
Allium_rubellum,Amaryllidaceae,zarinkamar_density_2006,Allium rubellum,132.73,131.53,39.487,38.56,Allium_rubellum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,779.6115845,743.4368000000001,1.7799047971247348,1.7224054252516239,0.10347784561068499,0.097784242304,Allium,NA,NA,NA,NA,NA,NA
Alopecurus_apiatus,Poaceae,zarinkamar_density_2006,Alopecurus apiatus,76.15,89.45,43.26,45.87,Alopecurus_apiatus,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,233.92844999999997,263.00711249999995,0.789780249088687,0.9836915276588665,0.0178136514675,0.023525986213124992,Alopecurus,NA,NA,NA,NA,NA,NA
Alopecurus_arundinaceus,Poaceae,zarinkamar_density_2006,Alopecurus arundinaceus,38,43.67,54.53,55.86,Alopecurus_arundinaceus,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,371.6901125,390.04245,0.49678553301424155,0.5848358263945705,0.014124224274999998,0.0170331537915,Alopecurus,NA,NA,NA,NA,NA,NA
Alpinia_japonica,Zingiberaceae,zhao_difference_2020,Alpinia japonica,210.81976628254031,6.449195198021387,24.38675,23.619,Alpinia_japonica,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,297.35678778125,278.9285805,1.745978104380904,0.05172977238954304,0.06268868850257006,0.001798864861951522,Alpinia,NA,NA,NA,NA,NA,NA
Alyssum_desertorum,Brassicaceae,zarinkamar_stomatal_2007,Alyssum desertorum,189.8,69.57,26.33,26.66,Alyssum_desertorum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,346.63444999999996,355.3778,1.6971514777439276,0.6298769093609153,0.06579121861,0.024723633545999994,Alyssum,NA,NA,NA,NA,NA,NA
Alyssum_linifolium,Brassicaceae,zarinkamar_stomatal_2007,Alyssum linifolium,473.3,186,21.96,20.1,Alyssum_linifolium,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,241.12080000000003,202.00500000000002,3.529737262238936,1.2696456851042852,0.11412247464000001,0.037572930000000004,Alyssum,NA,NA,NA,NA,NA,NA
Alyssum_longistylum,Brassicaceae,zarinkamar_stomatal_2007,Alyssum longistylum,210.9,98.07,22.16,20.16,Alyssum_longistylum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,245.5328,203.21280000000002,1.5871569501270586,0.6714292278226216,0.051782867520000005,0.019929079295999998,Alyssum,NA,NA,NA,NA,NA,NA
Alyssum_minutum,Brassicaceae,zarinkamar_stomatal_2007,Alyssum minutum,263.6,122.9,25.45,22.74,Alyssum_minutum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,323.85125,258.55379999999997,2.278278081635989,0.9491085432681915,0.0853671895,0.031776262019999994,Alyssum,NA,NA,NA,NA,NA,NA
Alyssum_sibiricum,Brassicaceae,zarinkamar_stomatal_2007,Alyssum sibiricum,279.8,151,21.787,21.037,Alyssum_sibiricum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,237.3366845,221.2776845,2.0702304064287445,1.0787834959365445,0.0664068043231,0.03341293035949999,Alyssum,NA,NA,NA,NA,NA,NA
Alyssum_strigosum,Brassicaceae,zarinkamar_stomatal_2007,Alyssum strigosum,210.35,122.29,24.652,24.474,Alyssum_strigosum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,303.86055200000004,299.488338,1.7610359217435116,1.0164111956689021,0.0639170671132,0.03662442885402,Alyssum,NA,NA,NA,NA,NA,NA
Ambrosia_psilostachya,Asteraceae,rivera_meso-_2017,Ambrosia psilostachya DC.,278.84,174.27,23.015,20.357,Ambrosia_psilostachya,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,264.8451125,207.2037245,2.1794132790979326,1.2047860971158644,0.0738494111695,0.036109393068615,Ambrosia,NA,NA,NA,NA,NA,NA
Anagallis_arvensis,Primulaceae,zarinkamar_stomatal_2007,Anagallis arvensis,83.71,35.15,38.33,42.58,Anagallis_arvensis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,734.5944499999999,906.5282,1.0896567176756151,0.5082817609537466,0.06149290140949999,0.03186446622999999,Anagallis,cv. caerulea,40,4,bennett_dna_1998,NA,3.6
Andrachne_telephioides,Phyllanthaceae,siddiqi_contribution_1991,Andrachne telephioides,140,135,26.4,23.1,Andrachne_telephioides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,348.47999999999996,266.805,1.2551785299698917,1.0590568846620962,0.04878719999999999,0.036018675,Andrachne,NA,NA,NA,NA,NA,NA
Androsace_villosa,Primulaceae,zarinkamar_stomatal_2007,Androsace villosa,60.55,63.79,37.007,35.69,Androsace_villosa,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,684.7590244999999,636.8880499999999,0.7609770635925257,0.7731658964966874,0.04146215893347499,0.04062708870949999,Androsace,NA,NA,NA,NA,NA,NA
Anemone_albana,Ranunculaceae,zarinkamar_stomatal_2007,Anemone albana,161.7,120,38.4,33.9,Anemone_albana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,737.28,574.6049999999999,2.108699930349418,1.381511433960368,0.11921817599999998,0.06895259999999999,Anemone,NA,NA,NA,NA,NA,NA
Anthemis_triumfettii,Asteraceae,zarinkamar_stomatal_2007,Anthemis triumfettii,72.67,110.67,35.58,33.687,Anthemis_triumfettii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,632.9681999999999,567.4069844999999,0.8780811282035201,1.2660935196763328,0.04599779909399999,0.06279493097461498,Anthemis,NA,NA,NA,NA,NA,NA
Anthyllis_boisseri,Fabaceae,zarinkamar_stomatal_2007,Anthyllis biossieri,147.08,240.72,26.41,24.81,Anthyllis_boisseri,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,348.74405,307.76804999999996,1.3191541917598304,2.028207939385628,0.051293274874000004,0.07408592499599999,Anthyllis,NA,NA,NA,NA,NA,NA
Aposeris_foetida,Asteraceae,bucher_stomatal_2017,Aposeris foetida (L.) Less.,109.4,22.8,32.1,32.4,Aposeris_foetida,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,515.205,524.88,1.192602989944932,0.25087269579528104,0.05636342700000001,0.011967263999999998,Aposeris,NA,NA,NA,NA,NA,NA
Arabidopsis_thaliana,Brassicaceae,caldera_effects_2017,Arabidopsis thaliana,195.3545232,172.3662551,18.70003241,18.0664861,Arabidopsis_thaliana,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,174.84560606752518,163.19896000074658,1.2406216904549476,1.0575465109061684,0.0341568800069364,0.028129993571543378,Arabidopsis,ecotype Columbia,10,2,bennett_comparisons_2003,NA,0.32
Arabis_sagittata,Brassicaceae,zarinkamar_stomatal_2007,Arabis sagittata,282.7,172.3,17.693,19.647,Arabis_sagittata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,156.5211245,193.00230449999998,1.6986379609537574,1.1496219889730173,0.04424852189615,0.03325429706535,Arabis,NA,NA,NA,NA,NA,NA
Arenaria_dianthoides,Caryophyllaceae,zarinkamar_stomatal_2007,Arenaria dianthoides,122.5,95.42,36.35,32.18,Arenaria_dianthoides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,660.66125,517.7762,1.512216746926321,1.042795123081877,0.080931003125,0.049406205003999996,Arenaria,NA,NA,NA,NA,NA,NA
Arenaria_gypsophiloides,Caryophyllaceae,zarinkamar_stomatal_2007,Arenaria gypsophiloides,95,82.2,33.733,32.67,Arenaria_gypsophiloides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,568.9576444999999,533.6644500000001,1.088308725213762,0.911999271534731,0.054050976227499985,0.04386721779000001,Arenaria,NA,NA,NA,NA,NA,NA
Arenaria_serpyllifolia,Caryophyllaceae,zarinkamar_stomatal_2007,Arenaria serpyllifolia,166.7,117.4,27.71,27.67,Arenaria_serpyllifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,383.92205,382.81445,1.5687208362589642,1.1031912167502531,0.063999805735,0.04494241643,Arenaria,NA,40,4,band_unpublished_1984,Band SR. (pers. comm. 1984).,1.6
Argyroxiphium_grayanum,Asteraceae,kim_comparative_1987,Argyroxiphium grayanum,107.3,8.2,41.6,43.6,Argyroxiphium_grayanum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,865.2800000000001,950.48,1.5158861744199152,0.12141542966310488,0.092844544,0.007793936,Argyroxiphium,NA,NA,NA,NA,NA,NA
Arrhenatherum_elatius_var._subhirsutum,Poaceae,zarinkamar_density_2006,Arrhenatherum elatius var subhirtus,13.92,61.18,45.47,46,Arrhenatherum_elatius_var._subhirsutum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,258.4401125,264.5,0.15174487609491313,0.6747100050437325,0.003597486366,0.01618211,Arrhenatherum,NA,28,4,grime_variation_1982,NA,16
Artemisia_chamaemelifolia,Asteraceae,zarinkamar_stomatal_2007,Artemisia chamaemellifolia,127.83,37.22,33.184,31.231,Artemisia_chamaemelifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,550.5889279999999,487.68768050000006,1.4405723110912136,0.3947624162658026,0.07038178266623998,0.01815173546821,Artemisia,NA,18,2,torrell_genome_2001,NA,6.04
Artemisia_fragrans,Asteraceae,zarinkamar_stomatal_2007,Artemisia fragrans,141.84,136.77,26.95,25.087,Artemisia_fragrans,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,363.15125,314.6787845,1.2981683946213607,1.1652339137921752,0.051509373299999994,0.043038617356065005,Artemisia,NA,18,2,torrell_genome_2001,NA,5.36
Artemisia_parviflora,Asteraceae,pandey_patterns_2003,Artemisia parviflora,254,206,29,28,Artemisia_parviflora,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,420.5,392,2.5015273408436753,1.9588392210136192,0.106807,0.08075199999999999,Artemisia,NA,NA,NA,NA,NA,NA
Artemisia_scoparia,Asteraceae,zarinkamar_stomatal_2007,Artemisia scoparia,131.25,112.49,26.61,26.506,Artemisia_scoparia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,354.04605,351.284018,1.1860902231001003,1.0125853734738408,0.04646854406249999,0.03951593918482,Artemisia,NA,16,2,garcia_variation_2004,NA,3.54
Artemisia_splendens,Asteraceae,zarinkamar_stomatal_2007,Artemisia splendens,108.13,74.8,36.04,35.963,Artemisia_splendens,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,649.4408,646.6686845,1.3234408166182425,0.9135473250550271,0.07022403370399999,0.0483708176006,Artemisia,NA,32,4,torrell_genome_2001,NA,13.6
Arundinella_hirta,Poaceae,kawamitsu_stomatal_1996,Arundinella hirta,73.4,50.6,46.6,48,Arundinella_hirta,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,271.445,288,0.8200339304020154,0.5822930412930544,0.019924063000000002,0.014572799999999999,Arundinella,NA,NA,NA,NA,NA,NA
Arundo_donax,Poaceae,zhao_difference_2020,Arundo donax,328.34227607157277,284.2963609888008,22.61488095238095,26.206583333333334,Arundo_donax,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,63.92910506129534,85.84812625086806,1.7802088518523649,1.7862060267987423,0.02099062786304441,0.024406309890828936,Arundo,NA,NA,NA,zonneveld_first_2005,NA,5.6
Asparagus_officinalis,Asparagaceae,zarinkamar_density_2006,Asparagus officinalis,85.12,90.43,23.676,27.946,Asparagus_officinalis,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,280.276488,390.48945800000007,0.6844054916797286,0.8582340184317765,0.023857134658559997,0.03531196168694001,Asparagus,NA,40,4,smarda_ecological_2014,NA,6.4
Asperugo_procumbens,Boraginaceae,zarinkamar_stomatal_2007,Asperugo procumbens,218.3,109.2,22.8,25.8,Asperugo_procumbens,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,259.92,332.82,1.6902935028428963,0.9567883612543221,0.056740536,0.036343943999999996,Asperugo,NA,NA,NA,bou_dagher-harrat_nuclear_2013,NA,0.66
Asperula_glomerata,Rubiaceae,zarinkamar_stomatal_2007,Asperula glomerata,80.07,66.21,39.48,38.169,Asperula_glomerata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,779.3351999999999,728.4362804999998,1.0735456386478166,0.8582383348059958,0.062401369463999976,0.04822976613190498,Asperula,NA,NA,NA,NA,NA,NA
Asperula_molluginoides,Rubiaceae,zarinkamar_stomatal_2007,Asperula molluginoides,70.64,1.41,34.6,46.67,Asperula_molluginoides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,598.58,1089.04445,0.8300424980938126,0.022347577546295926,0.0422836912,0.0015355526745,Asperula,NA,NA,NA,NA,NA,NA
Asphodeline_dendroides,Asphodelaceae,zarinkamar_density_2006,Asphodeline dendroides,136.7,91.7,31.2,27.6,Asphodeline_dendroides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,486.71999999999997,380.88000000000005,1.4484271205256458,0.8595120251816555,0.06653462399999999,0.034926696,Asphodeline,NA,NA,NA,NA,NA,NA
Aster_bellidiastrum,Asteraceae,bucher_stomatal_2017,Aster bellidiastrum (L.) Scop.,81,73.5,38.5,37.4,Aster_bellidiastrum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,741.125,699.38,1.0590568846620962,0.9335390316651071,0.06003112499999999,0.05140443,Aster,NA,18,NA,kubesova_naturalized_2010,NA,3.5
Astragalus_alyssoides,Fabaceae,zarinkamar_stomatal_2007,Astragalus alyssoides,133.01,174.15,23.99,24.18,Astragalus_alyssoides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,287.76005,292.3362,1.0836476183843005,1.430056889946192,0.03827496425049999,0.050910349230000006,Astragalus,NA,NA,NA,NA,NA,NA
Astragalus_aureus,Fabaceae,zarinkamar_stomatal_2007,Astragalus aureus,222.3,284.3,18.14,19.52,Astragalus_aureus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,164.52980000000002,190.5152,1.3694629426491474,1.8846478459131477,0.036574974540000006,0.05416347135999999,Astragalus,NA,NA,NA,NA,NA,NA
Astragalus_hamosus,Fabaceae,zarinkamar_stomatal_2007,Astragalus hamosus,198.9,204.1,23.92,24.67,Astragalus_hamosus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,286.08320000000003,304.30445000000003,1.6157326379587107,1.7099589852928332,0.05690194848000001,0.062108538245,Astragalus,NA,NA,NA,NA,NA,NA
Astragalus_hirticalyx,Fabaceae,zarinkamar_stomatal_2007,Astragalus hirticalyx,384.07,349.5,19.45,18.98,Astragalus_hirticalyx,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,189.15124999999998,180.1202,2.5369010633678797,2.252770381585654,0.07264732058749998,0.0629520099,Astragalus,NA,NA,NA,NA,NA,NA
Astragalus_macrourus,Fabaceae,zarinkamar_stomatal_2007,Astragalus macrourus,179.52,184.9,20.13,20.92,Astragalus_macrourus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,202.60844999999998,218.82320000000004,1.2272418421171334,1.313627195131163,0.036372268943999995,0.040460409680000003,Astragalus,NA,NA,NA,NA,NA,NA
Astragalus_microcephalus,Fabaceae,zarinkamar_stomatal_2007,Astragalus microcephalus,201.32,241.59,20.56,20.64,Astragalus_microcephalus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,211.35679999999996,213.00480000000002,1.4056706321419787,1.6934102578419905,0.04255035097599999,0.051459829632000006,Astragalus,NA,NA,NA,NA,NA,NA
Astragalus_onobrychioides,Fabaceae,zarinkamar_stomatal_2007,Astragalus onobrychioides,120.2,167.31,23.77,24.88,Astragalus_onobrychioides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,282.50645,309.50719999999995,0.9703025859354968,1.4136627505004475,0.03395727529,0.05178364963199999,Astragalus,NA,16,NA,pustahija_small_2013,NA,1.66
Astragalus_sinicus,Fabaceae,xiong_one_2020,Astragalus sinicus,232.3478673,219.4152593,20.59000185,18.674391483333338,Astragalus_sinicus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,211.97408809150173,174.36644863639634,1.624682922641188,1.3915115831225173,0.04925172729092275,0.038258659540775036,Astragalus,NA,NA,NA,NA,NA,NA
Astragalus_tanguticus,Fabaceae,yang_large-scale_2014,Astragalus tanguticus,202,219,21.6,21.1,Astragalus_tanguticus,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,233.28000000000003,222.60500000000002,1.4817627061592622,1.5692788065849226,0.04712256000000001,0.048750495,Astragalus,NA,NA,NA,NA,NA,NA
Astragalus_tribuloides,Fabaceae,zarinkamar_stomatal_2007,Astragalus tribulodies,393.9,231.1,20.66,20.66,Astragalus_tribuloides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,213.4178,213.4178,2.763693247362879,1.6214508998871828,0.08406527141999999,0.04932085358,Astragalus,NA,NA,NA,NA,NA,NA
Avena_barbata,Poaceae,zarinkamar_density_2006,Avena barbata,60,80.83,51.87,54,Avena_barbata,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,336.31211249999996,364.5,0.7461348827043165,1.0464444633138792,0.020178726749999997,0.029462534999999998,Avena,NA,28,4,yan_genome_2016,NA,16.42
Avena_eriantha,Poaceae,zarinkamar_density_2006,Avena eriantha,51.53,81.98,50.95,52.15,Avena_eriantha,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,324.4878125,339.9528125,0.629439765846712,1.0249721676710393,0.016720856978125,0.02786933156875,Avena,NA,14,2,yan_genome_2016,NA,10.18
Avena_sativa,Poaceae,xiong_one_2020,Avena sativa,251.2863417,127.03392556666668,21.286579276666668,20.175008903333335,Avena_sativa,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,56.639807162726854,50.87887303119742,1.282403238849787,0.6144454034098689,0.014232809936515087,0.006463342969561019,Avena,NA,42,6,yan_genome_2016,NA,25.7
Baccharis_pteronioides,Asteraceae,rivera_meso-_2017,Baccharis pteronioides,139.42,69.71,35.15,36.51,Baccharis_pteronioides,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,617.7612499999999,666.4900499999999,1.664270622643761,0.8643317273502661,0.08612827347499998,0.04646102138549999,Baccharis,NA,NA,NA,NA,NA,NA
Baccharis_salicifolia,Asteraceae,rivera_meso-_2017,Baccharis salicifolia (Ruiz & Pav.) Pers.,383.4,139.421,19.553,26.602,Baccharis_salicifolia,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,191.1599045,353.83320200000003,2.545886559085118,1.2595517682597548,0.0732907073853,0.049331778856041994,Baccharis,NA,NA,NA,NA,NA,NA
Baccharis_sordescens,Asteraceae,rivera_meso-_2017,Baccharis sordescens DC.,139.42,174.27,27.78,25.37,Baccharis_sordescens,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,385.86420000000004,321.81845000000004,1.315318290100816,1.5014699260121571,0.053797186764,0.056083301281500006,Baccharis,NA,NA,NA,NA,NA,NA
Balanites_aegyptiaca,Zygophyllaceae,gindel_stomatal_1969,Balanites aegyptiaca,46,17,25,23,Balanites_aegyptiaca,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,312.5,264.5,0.3905452677124934,0.13278539102224776,0.014375,0.0044965,Balanites,NA,NA,NA,NA,NA,NA
Baliospermum_montanum,Euphorbiaceae,siddiqi_contribution_1991,Balispermum montanum,144,173,28,26.4,Baliospermum_montanum,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,392,348.47999999999996,1.3692856690580637,1.551042040605652,0.056448,0.06028703999999999,Baliospermum,NA,NA,NA,NA,NA,NA
Barkleyanthus_salicifolius,Asteraceae,rivera_meso-_2017,Barkleyanthus salicifolius (Kunth) H. Rob. & Brettell,348.55,139.42,20.42,26.421,Barkleyanthus_salicifolius,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,208.48820000000003,349.03462049999996,2.4170985856604275,1.2509728057146745,0.07266856211000002,0.04866240679010999,Barkleyanthus,NA,NA,NA,NA,NA,NA
Bellevalia_fominii,Asparagaceae,zarinkamar_density_2006,Bellevalia fominii,66.67,73.3,35.1,30.6,Bellevalia_fominii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,616.005,468.18000000000006,0.7947144523857017,0.7617262822380596,0.041069053349999995,0.034317594,Bellevalia,NA,NA,NA,NA,NA,NA
Beta_vulgaris,Amaranthaceae,xiong_one_2020,Beta vulgaris,157.590343,130.99050896666665,21.945616743333336,21.011910103333335,Beta_vulgaris,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,240.8050471226362,220.75018309528073,1.1744943465614908,0.9347143347893336,0.0379485499721874,0.028916178838135676,Beta,NA,NA,NA,barow_endopolyploidy_2003,NA,1.84
Betonica_grandiflora,Lamiaceae,zarinkamar_stomatal_2007,Betonica grandiflora,220.33,27,29.45,31.88,Betonica_grandiflora,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,433.65125,508.1672,2.2035985249508774,0.292318038814092,0.0955463799125,0.0137205144,Betonica,NA,NA,NA,NA,NA,NA
Bidens_bigelovii,Asteraceae,rivera_meso-_2017,Bidens bigelovii A. Gray,418.264,278.842,16.41,19.208,Bidens_bigelovii,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,134.64405,184.47363199999998,2.3309481167585373,1.8189211611708418,0.056316758929199996,0.05143899649414398,Bidens,NA,NA,NA,NA,NA,NA
Bidens_odorata,Asteraceae,rivera_meso-_2017,Bidens odorata Cav.,487.974,243.987,16.846,35.74,Bidens_odorata,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,141.893858,638.6738,2.791688891929251,2.961384334487458,0.06924051346369199,0.1558281044406,Bidens,NA,NA,NA,NA,NA,NA
Bidens_pilosa,Asteraceae,rivera_meso-_2017,Bidens pilosa L.,383.408,209.132,24.412,20.607,Bidens_pilosa,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,297.972872,212.32422449999999,3.1786160436834456,1.4635541694711511,0.11424518290777601,0.044403789718133996,Bidens,NA,NA,NA,bennett_unpublished_1997,"Unpublished values from the Jodrell Laboratory, Royal Botanic Gardens, Kew.",3.4
Bothriochloa_ischaemum,Poaceae,zarinkamar_density_2006,Bothriochloa ischaemum,101.6,106.6,27.43,28.28,Bothriochloa_ischaemum,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,94.0506125,99.9698,0.6681429056583984,0.7227472629891403,0.009555542229999998,0.01065678068,Bothriochloa,NA,NA,NA,NA,NA,NA
Brachiaria_dictyoneura,Poaceae,pathare_increased_2020,Brachiaria dictyoneura,115.892857125,129.04761905,30.389375,26.62452778,Brachiaria_dictyoneura,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,115.43926411132813,88.60818493849898,0.8443612300660696,0.8237240683060381,0.013378586142269291,0.011434675294655364,Brachiaria,NA,NA,NA,NA,NA,NA
Bridelia_verrucosa,Phyllanthaceae,siddiqi_contribution_1991,Bridelia verruose,150,130,19.8,28,Bridelia_verrucosa,FALSE,0.5,0.5,0.5,0.4320531824955447,0.001111607142857143,196.02,392,1.0086256044400916,1.2361606734551966,0.029403,0.05096,Bridelia,NA,NA,NA,NA,NA,NA
Briza_media,Poaceae,zarinkamar_density_2006,Briza media,33.37,89.26,37.11,38.67,Briza_media,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,172.1440125,186.92111250000002,0.29689098246903645,0.827524576087444,0.005744445697124999,0.01668457850175,Briza,NA,14,2,schifino_karyotypes_1983,used diploid,10.4
Bromus_adjaricus,Poaceae,zarinkamar_density_2006,Bromus adjaricus,21.67,105.6,47.37,46.07,Bromus_adjaricus,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,280.48961249999996,265.3056125,0.2461002993257356,1.1663582787987399,0.006078209902875,0.028016272679999996,Bromus,NA,NA,NA,NA,NA,NA
Bromus_catharticus,Poaceae,kawamitsu_stomatal_1996,Bromus catharticus,35.2,47.4,58.4,57,Bromus_catharticus,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,426.32,406.125,0.49283932770310696,0.6477434696004505,0.015006464,0.019250325,Bromus,NA,NA,NA,NA,NA,NA
Bromus_japonicus,Poaceae,zarinkamar_density_2006,Bromus japonicus,65.95,70.79,48.76,46.65,Bromus_japonicus,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,297.19219999999996,272.0278125,0.7709537810165447,0.7917232637268459,0.019599825589999998,0.019256848846875,Bromus,NA,14,2,bennett_nuclear_1976,NA,11
Bromus_ramosus,Poaceae,zarinkamar_density_2006,Bromus ramosus,10.01,59.5,48.52,46.46,Bromus_ramosus,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,294.27380000000005,269.81645000000003,0.116440675320745,0.6627443241762521,0.002945680738,0.016054078775,Bromus,NA,NA,NA,NA,NA,NA
Bromus_scoparius,Poaceae,zarinkamar_density_2006,Bromus scoparius,58.51,90.77,41.02,41.03,Bromus_scoparius,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,210.33005000000003,210.4326125,0.5754076082860846,0.8928812400632977,0.0123064112255,0.019100968236624997,Bromus,NA,14,2,bennett_nuclear_1976,NA,9.6
Bromus_sterilis,Poaceae,zarinkamar_density_2006,Bromus sterilis,44.27,44.27,44.67,44,Bromus_sterilis,TRUE,0.5,0.5,0.125,0.6100192087353153,0.001111607142857143,249.42611250000002,242,0.47410585677799905,0.46699479960223766,0.011042094000375001,0.01071334,Bromus,NA,14,2,pustahija_small_2013,NA,5.96
